event_time,event_type,product_id,category_code,brand,price,user_id,user_session,purchase,category_code_level1
2019-11-01 00:29:21+00:00,view,634,NaN,triangle,44.53,590,80,0,NaN
2019-11-01 00:29:21+00:00,view,846,NaN,delmax,69.08,171,1478,0,NaN
2019-11-01 00:29:22+00:00,view,4126,computers.components.videocards,msi,319.13,1528,325,0,computers
2019-11-01 00:29:23+00:00,view,135,electronics.smartphone,samsung,313.78,1163,774,0,electronics
2019-11-01 00:29:23+00:00,view,3389,appliances.iron,maxwell,12.79,725,645,0,appliances
2019-11-01 00:29:23+00:00,view,1014,furniture.bedroom.bed,brw,525.11,1953,1350,0,furniture
2019-11-01 00:29:23+00:00,view,3826,electronics.clocks,apple,551.85,15,599,0,electronics
2019-11-01 00:29:26+00:00,view,1714,NaN,NaN,84.94,1017,841,0,NaN
2019-11-01 00:29:26+00:00,view,3756,apparel.dress,conceptclub,37.32,1371,1983,0,apparel
2019-11-01 00:29:27+00:00,view,3168,NaN,polaris,108.65,1889,888,0,NaN
2019-11-01 00:29:27+00:00,view,1195,furniture.living_room.cabinet,NaN,373.24,712,1430,0,furniture
2019-11-01 00:29:28+00:00,view,307,electronics.smartphone,apple,973.41,1096,313,0,electronics
2019-11-01 00:29:28+00:00,view,2677,NaN,NaN,86.75,1061,1535,0,NaN
2019-11-01 00:29:28+00:00,view,3341,appliances.environment.vacuum,samsung,64.02,1689,644,0,appliances
2019-11-01 00:29:29+00:00,view,3737,electronics.audio.headphone,xiaomi,22.8,1088,1166,0,electronics
2019-11-01 00:29:29+00:00,view,1338,NaN,brw,1165.28,899,523,0,NaN
2019-11-01 00:29:31+00:00,view,1779,electronics.video.tv,sony,926.41,418,42,0,electronics
2019-11-01 00:29:31+00:00,view,38,electronics.smartphone,apple,563.46,464,1458,0,electronics
2019-11-01 00:29:32+00:00,view,388,electronics.smartphone,xiaomi,137.18,368,1451,0,electronics
2019-11-01 00:29:32+00:00,view,4139,kids.carriage,belecoo,100.77,906,2392,0,kids
2019-11-01 00:29:33+00:00,view,1266,computers.peripherals.printer,hp,88.41,99,875,0,computers
2019-11-01 00:29:33+00:00,view,2781,apparel.shoes.keds,adidas,102.94,1275,357,0,apparel
2019-11-01 00:29:34+00:00,view,222,electronics.smartphone,samsung,275.25,1230,1765,0,electronics
2019-11-01 00:29:34+00:00,view,941,computers.notebook,hp,491.39,595,831,0,computers
2019-11-01 00:29:34+00:00,view,3659,appliances.kitchen.refrigerators,coolfort,102.94,251,724,0,appliances
2019-11-01 00:29:35+00:00,view,222,electronics.smartphone,samsung,275.25,1952,2048,0,electronics
2019-11-01 00:29:35+00:00,view,2724,NaN,NaN,198.18,1136,1107,0,NaN
2019-11-01 00:29:36+00:00,view,2665,appliances.kitchen.refrigerators,indesit,298.6,861,1448,0,appliances
2019-11-01 00:29:37+00:00,view,2681,NaN,balta,27.54,1694,1260,0,NaN
2019-11-01 00:29:37+00:00,view,670,NaN,cordiant,41.19,528,1840,0,NaN
2019-11-01 00:29:37+00:00,view,2937,apparel.shoes,respect,82.63,1056,769,0,apparel
2019-11-01 00:29:38+00:00,view,2139,NaN,NaN,849.01,1941,2128,0,NaN
2019-11-01 00:29:38+00:00,view,2982,appliances.kitchen.microwave,lg,90.17,1363,2091,0,appliances
2019-11-01 00:29:39+00:00,view,742,NaN,viatti,38.1,1429,1193,0,NaN
2019-11-01 00:29:39+00:00,view,3277,appliances.kitchen.washer,beko,233.33,1334,468,0,appliances
2019-11-01 00:29:39+00:00,view,2117,NaN,NaN,94.16,103,1871,0,NaN
2019-11-01 00:29:39+00:00,purchase,193,electronics.smartphone,xiaomi,138.71,1741,1013,1,electronics
2019-11-01 00:29:39+00:00,view,2578,appliances.kitchen.refrigerators,beko,238.3,587,75,0,appliances
2019-11-01 00:29:40+00:00,view,483,appliances.kitchen.mixer,kitfort,118.1,426,1802,0,appliances
2019-11-01 00:29:40+00:00,view,3819,NaN,xiaomi,22.68,783,556,0,NaN
2019-11-01 00:29:41+00:00,view,175,electronics.smartphone,sony,463.05,1709,536,0,electronics
2019-11-01 00:29:42+00:00,view,3006,NaN,beyond,18.53,1923,2052,0,NaN
2019-11-01 00:29:43+00:00,view,415,NaN,welly,5.77,1959,178,0,NaN
2019-11-01 00:29:44+00:00,view,1664,furniture.living_room.sofa,rals,774.44,1897,505,0,furniture
2019-11-01 00:29:44+00:00,view,99,electronics.smartphone,samsung,88.24,1645,2126,0,electronics
2019-11-01 00:29:44+00:00,view,3755,apparel.dress,conceptclub,47.62,878,485,0,apparel
2019-11-01 00:29:45+00:00,view,3546,NaN,solomon,92.67,1367,646,0,NaN
2019-11-01 00:29:46+00:00,view,1173,furniture.living_room.cabinet,NaN,344.15,989,1176,0,furniture
2019-11-01 00:29:46+00:00,view,4149,kids.carriage,NaN,77.17,906,2392,0,kids
2019-11-01 00:29:47+00:00,view,2297,NaN,NaN,6.46,667,532,0,NaN
2019-11-01 00:29:48+00:00,view,1622,furniture.living_room.sofa,NaN,962.44,1089,2086,0,furniture
2019-11-01 00:29:48+00:00,view,29,electronics.smartphone,apple,577.89,1759,504,0,electronics
2019-11-01 00:29:48+00:00,view,1693,NaN,NaN,54.41,591,1345,0,NaN
2019-11-01 00:29:48+00:00,view,3835,electronics.clocks,apple,727.28,1337,2351,0,electronics
2019-11-01 00:29:49+00:00,view,4084,appliances.kitchen.kettle,kenwood,82.34,53,524,0,appliances
2019-11-01 00:29:49+00:00,view,16,electronics.smartphone,apple,358.31,1488,1725,0,electronics
2019-11-01 00:29:50+00:00,view,187,electronics.smartphone,xiaomi,183.27,1288,170,0,electronics
2019-11-01 00:29:50+00:00,view,947,computers.notebook,asus,617.75,576,637,0,computers
2019-11-01 00:29:51+00:00,view,3241,appliances.kitchen.washer,samsung,306.05,135,1948,0,appliances
2019-11-01 00:29:51+00:00,view,3242,appliances.kitchen.washer,samsung,321.73,813,1155,0,appliances
2019-11-01 00:29:52+00:00,view,2736,apparel.shoes.keds,asics,51.48,1715,765,0,apparel
2019-11-01 00:29:53+00:00,view,954,computers.notebook,asus,298.72,670,464,0,computers
2019-11-01 00:29:54+00:00,view,1467,NaN,rondell,43.73,1960,816,0,NaN
2019-11-01 00:29:54+00:00,view,4245,kids.toys,disney,10.35,1595,7,0,kids
2019-11-01 00:29:54+00:00,view,730,NaN,bridgestone,97.3,219,1204,0,NaN
2019-11-01 00:29:55+00:00,view,219,electronics.smartphone,samsung,170.14,460,334,0,electronics
2019-11-01 00:29:55+00:00,view,3886,NaN,tomfarr,204.38,1710,1307,0,NaN
2019-11-01 00:29:55+00:00,view,3458,construction.tools.generator,tefal,167.29,252,205,0,construction
2019-11-01 00:29:55+00:00,view,3039,construction.tools.welding,hyundai,78.25,968,2087,0,construction
2019-11-01 00:29:56+00:00,view,449,NaN,NaN,35.52,1961,241,0,NaN
2019-11-01 00:29:56+00:00,view,3533,NaN,pt-group,218.8,208,1860,0,NaN
2019-11-01 00:29:56+00:00,view,1803,electronics.video.tv,tcl,217.51,1940,1132,0,electronics
2019-11-01 00:29:57+00:00,view,1790,electronics.video.tv,sony,771.96,198,386,0,electronics
2019-11-01 00:29:58+00:00,view,3102,NaN,NaN,56.11,1012,882,0,NaN
2019-11-01 00:29:58+00:00,view,185,electronics.smartphone,samsung,242.63,1230,1765,0,electronics
2019-11-01 00:29:59+00:00,view,263,electronics.smartphone,huawei,230.93,1477,872,0,electronics
2019-11-01 00:30:00+00:00,cart,3729,electronics.audio.headphone,samsung,107.45,1473,1808,0,electronics
2019-11-01 00:30:00+00:00,view,1326,NaN,NaN,499.11,634,1486,0,NaN
2019-11-01 00:30:01+00:00,view,2815,apparel.shoes,respect,86.23,1056,769,0,apparel
2019-11-01 00:30:01+00:00,view,405,NaN,silverlit,6.92,1962,1469,0,NaN
2019-11-01 00:30:01+00:00,view,3812,electronics.clocks,apple,317.67,1096,313,0,electronics
2019-11-01 00:30:01+00:00,view,87,electronics.smartphone,xiaomi,138.74,1951,173,0,electronics
2019-11-01 00:30:02+00:00,view,1300,NaN,lider,378.36,1372,898,0,NaN
2019-11-01 00:30:02+00:00,view,2301,NaN,NaN,110.68,1335,2205,0,NaN
2019-11-01 00:30:04+00:00,view,4,electronics.smartphone,apple,531.26,756,374,0,electronics
2019-11-01 00:30:05+00:00,cart,16,electronics.smartphone,apple,358.31,1488,1725,0,electronics
2019-11-01 00:30:05+00:00,view,3279,appliances.kitchen.washer,beko,210.73,1689,644,0,appliances
2019-11-01 00:30:05+00:00,view,3330,appliances.environment.vacuum,samsung,123.53,1385,2117,0,appliances
2019-11-01 00:30:07+00:00,view,2629,NaN,tristar,41.42,1176,1783,0,NaN
2019-11-01 00:30:07+00:00,view,3037,construction.tools.welding,magnetta,254.78,1963,771,0,construction
2019-11-01 00:30:07+00:00,view,1930,electronics.clocks,casio,165.26,1792,1866,0,electronics
2019-11-01 00:30:07+00:00,view,216,electronics.smartphone,samsung,128.42,1409,303,0,electronics
2019-11-01 00:30:08+00:00,view,4135,kids.carriage,wingoffly,112.92,393,931,0,kids
2019-11-01 00:30:08+00:00,view,3864,electronics.clocks,samsung,411.83,1524,530,0,electronics
2019-11-01 00:30:08+00:00,view,297,electronics.smartphone,apple,1348.61,267,1017,0,electronics
2019-11-01 00:30:09+00:00,view,3371,appliances.environment.vacuum,elenberg,32.87,813,1155,0,appliances
2019-11-01 00:30:09+00:00,view,1659,furniture.living_room.sofa,rals,283.05,769,2216,0,furniture
2019-11-01 00:30:10+00:00,view,1415,NaN,bts,231.64,1897,505,0,NaN
2019-11-01 00:30:10+00:00,view,116,electronics.smartphone,apple,722.4,1199,1084,0,electronics
2019-11-01 00:30:10+00:00,view,1191,furniture.living_room.cabinet,NaN,427.3,384,1644,0,furniture
2019-11-01 00:30:12+00:00,view,1830,electronics.video.tv,xiaomi,823.44,1552,1504,0,electronics
2019-11-01 00:30:13+00:00,view,1621,NaN,bts,39.61,385,833,0,NaN
2019-11-01 00:30:13+00:00,view,1145,furniture.living_room.cabinet,NaN,385.85,1212,187,0,furniture
2019-11-01 00:30:14+00:00,view,2270,NaN,NaN,118.15,861,2363,0,NaN
2019-11-01 00:30:14+00:00,view,3833,electronics.clocks,apple,540.3,1337,2351,0,electronics
2019-11-01 00:30:14+00:00,view,2088,NaN,stels,83.66,1532,1970,0,NaN
2019-11-01 00:30:14+00:00,view,652,NaN,cordiant,35.78,528,1840,0,NaN
2019-11-01 00:30:15+00:00,view,4014,NaN,novline,18.28,341,558,0,NaN
2019-11-01 00:30:16+00:00,view,3208,NaN,carfashion,28.31,829,1566,0,NaN
2019-11-01 00:30:16+00:00,view,1209,furniture.living_room.cabinet,pinskdrev,383.51,712,1430,0,furniture
2019-11-01 00:30:16+00:00,view,3597,NaN,dwt,66.6,1291,373,0,NaN
2019-11-01 00:30:16+00:00,view,802,NaN,powertrac,23.55,574,1184,0,NaN
2019-11-01 00:30:16+00:00,view,3278,appliances.kitchen.washer,lg,390.35,66,1953,0,appliances
2019-11-01 00:30:18+00:00,view,715,NaN,nokian,45.23,1640,676,0,NaN
2019-11-01 00:30:18+00:00,view,2302,NaN,NaN,160.11,1217,1346,0,NaN
2019-11-01 00:30:19+00:00,view,1783,electronics.video.tv,artel,334.11,1054,366,0,electronics
2019-11-01 00:30:19+00:00,view,2684,NaN,karat,49.77,1694,1260,0,NaN
2019-11-01 00:30:20+00:00,view,2736,apparel.shoes.keds,asics,51.48,1964,1236,0,apparel
2019-11-01 00:30:20+00:00,view,2257,NaN,NaN,7.36,104,1038,0,NaN
2019-11-01 00:30:20+00:00,view,3112,NaN,NaN,23.94,41,902,0,NaN
2019-11-01 00:30:20+00:00,view,2358,NaN,lucente,241.71,1224,414,0,NaN
2019-11-01 00:30:20+00:00,view,3023,NaN,doohan,1090.63,974,31,0,NaN
2019-11-01 00:30:21+00:00,view,3841,electronics.clocks,apple,592.01,1337,2351,0,electronics
2019-11-01 00:30:21+00:00,view,644,NaN,matador,36.04,1944,548,0,NaN
2019-11-01 00:30:21+00:00,view,216,electronics.smartphone,samsung,128.42,1645,2126,0,electronics
2019-11-01 00:30:22+00:00,view,2396,NaN,lucente,312.49,1577,592,0,NaN
2019-11-01 00:30:22+00:00,view,1183,furniture.living_room.cabinet,NaN,147.49,989,1176,0,furniture
2019-11-01 00:30:23+00:00,view,1167,furniture.living_room.cabinet,NaN,236.53,384,1644,0,furniture
2019-11-01 00:30:24+00:00,view,3003,NaN,NaN,102.83,1923,2052,0,NaN
2019-11-01 00:30:25+00:00,view,222,electronics.smartphone,samsung,275.25,52,2206,0,electronics
2019-11-01 00:30:26+00:00,view,415,NaN,welly,5.77,1965,1993,0,NaN
2019-11-01 00:30:26+00:00,view,302,electronics.smartphone,apple,949.47,73,2177,0,electronics
2019-11-01 00:30:27+00:00,view,305,electronics.smartphone,apple,976.82,1693,2143,0,electronics
2019-11-01 00:30:27+00:00,view,3605,appliances.kitchen.coffee_machine,delonghi,617.75,168,954,0,appliances
2019-11-01 00:30:27+00:00,view,265,electronics.smartphone,xiaomi,85.88,460,334,0,electronics
2019-11-01 00:30:28+00:00,view,3731,electronics.audio.headphone,apple,160.57,260,185,0,electronics
2019-11-01 00:30:30+00:00,view,1397,NaN,brw,252.52,264,578,0,NaN
2019-11-01 00:30:30+00:00,view,2882,apparel.shoes,fassen,35.78,932,1551,0,apparel
2019-11-01 00:30:31+00:00,view,3705,electronics.audio.headphone,jbl,43.73,1188,770,0,electronics
2019-11-01 00:30:32+00:00,view,1744,NaN,samsung,2.55,489,1309,0,NaN
2019-11-01 00:30:32+00:00,view,3986,auto.accessories.player,NaN,180.18,1966,1046,0,auto
2019-11-01 00:30:34+00:00,view,2068,NaN,force,100.39,377,1817,0,NaN
2019-11-01 00:30:35+00:00,cart,216,electronics.smartphone,samsung,128.42,85,2109,0,electronics
2019-11-01 00:30:35+00:00,view,3469,NaN,xiaomi,36.81,478,1007,0,NaN
2019-11-01 00:30:36+00:00,view,4063,auto.accessories.alarm,starline,91.12,693,1429,0,auto
2019-11-01 00:30:36+00:00,view,2007,electronics.clocks,NaN,308.12,15,599,0,electronics
2019-11-01 00:30:37+00:00,view,240,electronics.smartphone,sony,1029.29,1709,536,0,electronics
2019-11-01 00:30:37+00:00,view,3341,appliances.environment.vacuum,samsung,64.02,996,783,0,appliances
2019-11-01 00:30:38+00:00,view,3255,appliances.kitchen.washer,haier,308.86,1035,748,0,appliances
2019-11-01 00:30:38+00:00,view,1505,NaN,NaN,18.53,1400,1792,0,NaN
2019-11-01 00:30:39+00:00,view,2969,apparel.shoes.keds,adidas,108.11,1559,895,0,apparel
2019-11-01 00:30:40+00:00,view,2000,electronics.clocks,adriatica,137.2,1251,684,0,electronics
2019-11-01 00:30:41+00:00,view,1799,electronics.video.tv,artel,228.76,112,1401,0,electronics
2019-11-01 00:30:41+00:00,view,366,electronics.smartphone,xiaomi,151.07,579,1564,0,electronics
2019-11-01 00:30:42+00:00,view,3088,NaN,luminarc,102.71,1762,1351,0,NaN
2019-11-01 00:30:42+00:00,view,3390,appliances.iron,braun,321.73,1110,1889,0,appliances
2019-11-01 00:30:42+00:00,view,262,electronics.smartphone,huawei,244.51,1477,872,0,electronics
2019-11-01 00:30:42+00:00,view,3118,NaN,NaN,18.74,41,902,0,NaN
2019-11-01 00:30:43+00:00,view,1143,furniture.living_room.cabinet,sv,411.59,384,1644,0,furniture
2019-11-01 00:30:43+00:00,view,2951,apparel.shoes,NaN,132.56,208,1860,0,apparel
2019-11-01 00:30:44+00:00,view,671,NaN,cordiant,40.93,1652,122,0,NaN
2019-11-01 00:30:44+00:00,view,210,electronics.smartphone,oppo,178.87,1270,2256,0,electronics
2019-11-01 00:30:45+00:00,view,389,electronics.smartphone,sony,952.15,380,443,0,electronics
2019-11-01 00:30:46+00:00,view,4149,kids.carriage,NaN,77.17,1533,1799,0,kids
2019-11-01 00:30:46+00:00,view,1292,NaN,sv,1029.37,899,523,0,NaN
2019-11-01 00:30:46+00:00,view,2960,apparel.shoes,fly,89.58,1631,1935,0,apparel
2019-11-01 00:30:47+00:00,view,279,electronics.smartphone,xiaomi,182.5,1470,1173,0,electronics
2019-11-01 00:30:48+00:00,view,159,electronics.smartphone,samsung,589.2,147,1850,0,electronics
2019-11-01 00:30:48+00:00,view,3787,accessories.bag,NaN,37.32,1440,971,0,accessories
2019-11-01 00:30:48+00:00,view,1797,electronics.video.tv,changhong,239.13,926,857,0,electronics
2019-11-01 00:30:49+00:00,view,297,electronics.smartphone,apple,1348.61,1199,1084,0,electronics
2019-11-01 00:30:49+00:00,view,4231,electronics.telephone,prestigio,8.37,1691,1695,0,electronics
2019-11-01 00:30:50+00:00,view,1839,electronics.video.tv,blaupunkt,283.12,557,2003,0,electronics
2019-11-01 00:30:51+00:00,view,2859,apparel.shoes,NaN,77.22,932,1551,0,apparel
2019-11-01 00:30:51+00:00,view,2682,NaN,balta,22.65,1694,1260,0,NaN
2019-11-01 00:30:52+00:00,view,95,electronics.smartphone,tp-link,97.55,1346,520,0,electronics
2019-11-01 00:30:52+00:00,view,3836,electronics.clocks,samsung,153.41,1524,530,0,electronics
2019-11-01 00:30:53+00:00,view,3753,apparel.dress,NaN,92.67,925,925,0,apparel
2019-11-01 00:30:54+00:00,view,2150,NaN,NaN,22.91,934,401,0,NaN
2019-11-01 00:30:54+00:00,view,1416,NaN,NaN,77.97,1897,505,0,NaN
2019-11-01 00:30:54+00:00,view,297,electronics.smartphone,apple,1348.61,113,1104,0,electronics
2019-11-01 00:30:54+00:00,view,4219,appliances.personal.hair_cutter,remington,83.76,261,1125,0,appliances
2019-11-01 00:30:55+00:00,view,2819,apparel.shoes,respect,86.23,1056,769,0,apparel
2019-11-01 00:30:55+00:00,view,768,NaN,tunga,30.12,1302,2023,0,NaN
2019-11-01 00:30:55+00:00,view,382,electronics.smartphone,xiaomi,308.44,73,2177,0,electronics
2019-11-01 00:30:56+00:00,view,906,computers.notebook,acer,437.57,576,637,0,computers
2019-11-01 00:30:57+00:00,view,3986,auto.accessories.player,NaN,180.18,1949,408,0,auto
2019-11-01 00:30:57+00:00,view,1913,NaN,gerber,1.1,537,1185,0,NaN
2019-11-01 00:30:57+00:00,purchase,3729,electronics.audio.headphone,samsung,107.45,1473,1808,1,electronics
2019-11-01 00:30:57+00:00,view,593,construction.tools.drill,bosch,39.5,373,2144,0,construction
2019-11-01 00:30:58+00:00,view,225,electronics.smartphone,samsung,362.29,1117,752,0,electronics
2019-11-01 00:30:59+00:00,view,2091,NaN,bosch,20.46,1532,1970,0,NaN
2019-11-01 00:30:59+00:00,view,254,electronics.smartphone,oppo,166.41,460,334,0,electronics
2019-11-01 00:31:00+00:00,view,216,electronics.smartphone,samsung,128.42,1345,1456,0,electronics
2019-11-01 00:31:00+00:00,view,178,electronics.smartphone,xiaomi,189.97,582,975,0,electronics
2019-11-01 00:31:01+00:00,view,294,electronics.smartphone,xiaomi,431.31,558,2045,0,electronics
2019-11-01 00:31:01+00:00,view,2313,NaN,NaN,226.78,1217,1346,0,NaN
2019-11-01 00:31:02+00:00,view,185,electronics.smartphone,samsung,242.63,549,402,0,electronics
2019-11-01 00:31:02+00:00,view,1467,NaN,rondell,43.73,1949,327,0,NaN
2019-11-01 00:31:02+00:00,view,1467,NaN,rondell,43.73,1968,85,0,NaN
2019-11-01 00:31:03+00:00,view,3756,apparel.dress,conceptclub,37.32,925,925,0,apparel
2019-11-01 00:31:03+00:00,view,165,electronics.smartphone,samsung,782.22,337,498,0,electronics
2019-11-01 00:31:03+00:00,view,1401,NaN,NaN,211.85,769,2216,0,NaN
2019-11-01 00:31:03+00:00,view,4134,kids.carriage,babyzen,435.02,1066,802,0,kids
2019-11-01 00:31:03+00:00,view,3582,NaN,vitek,72.0,490,1459,0,NaN
2019-11-01 00:31:05+00:00,view,195,electronics.smartphone,xiaomi,167.29,1954,2243,0,electronics
2019-11-01 00:31:05+00:00,view,2056,NaN,mart,17.73,1969,1651,0,NaN
2019-11-01 00:31:05+00:00,view,9,electronics.smartphone,apple,566.04,1568,1640,0,electronics
2019-11-01 00:31:05+00:00,view,27,electronics.smartphone,apple,591.25,1759,504,0,electronics
2019-11-01 00:31:05+00:00,view,4240,electronics.telephone,nokia,94.66,1082,278,0,electronics
2019-11-01 00:31:06+00:00,view,3004,NaN,NaN,56.5,1923,2052,0,NaN
2019-11-01 00:31:06+00:00,purchase,4208,NaN,bosch,757.7,346,1647,1,NaN
2019-11-01 00:31:07+00:00,view,3854,NaN,ritmix,17.43,783,556,0,NaN
2019-11-01 00:31:09+00:00,view,267,electronics.smartphone,xiaomi,94.46,78,1261,0,electronics
2019-11-01 00:31:09+00:00,view,795,NaN,hankook,86.23,219,1204,0,NaN
2019-11-01 00:31:09+00:00,view,583,sport.bicycle,giant,2573.81,379,168,0,sport
2019-11-01 00:31:10+00:00,view,2953,apparel.shoes,NaN,104.76,932,1551,0,apparel
2019-11-01 00:31:10+00:00,view,3554,furniture.living_room.cabinet,NaN,293.7,466,2281,0,furniture
2019-11-01 00:31:11+00:00,view,1928,NaN,nike,72.05,1070,772,0,NaN
2019-11-01 00:31:11+00:00,view,29,electronics.smartphone,apple,577.89,756,2447,0,electronics
2019-11-01 00:31:11+00:00,view,1268,computers.peripherals.printer,hp,136.17,402,2436,0,computers
2019-11-01 00:31:11+00:00,view,2005,electronics.clocks,adriatica,148.27,1251,684,0,electronics
2019-11-01 00:31:12+00:00,view,1795,electronics.video.tv,artel,146.85,1402,837,0,electronics
2019-11-01 00:31:12+00:00,view,1808,electronics.video.tv,samsung,488.8,1940,1132,0,electronics
2019-11-01 00:31:12+00:00,view,1595,furniture.kitchen.table,komfort-s,39.36,385,833,0,furniture
2019-11-01 00:31:13+00:00,view,2301,NaN,NaN,110.68,1344,113,0,NaN
2019-11-01 00:31:13+00:00,view,1826,electronics.video.tv,yasin,244.22,926,857,0,electronics
2019-11-01 00:31:13+00:00,view,720,NaN,NaN,32.69,528,1840,0,NaN
2019-11-01 00:31:14+00:00,view,3470,NaN,xiaomi,12.36,478,1007,0,NaN
2019-11-01 00:31:14+00:00,view,3374,appliances.environment.vacuum,elenberg,25.71,813,1155,0,appliances
2019-11-01 00:31:15+00:00,view,1125,NaN,alesis,317.13,858,46,0,NaN
2019-11-01 00:31:15+00:00,view,2256,NaN,NaN,5.02,104,1038,0,NaN
2019-11-01 00:31:15+00:00,view,1914,NaN,gerber,1.06,537,1185,0,NaN
2019-11-01 00:31:16+00:00,view,2418,NaN,NaN,316.61,66,1953,0,NaN
2019-11-01 00:31:16+00:00,view,4024,NaN,huter,420.06,249,243,0,NaN
2019-11-01 00:31:17+00:00,view,297,electronics.smartphone,apple,1348.61,1230,1765,0,electronics
2019-11-01 00:31:17+00:00,view,1300,NaN,lider,378.36,1967,1250,0,NaN
2019-11-01 00:31:17+00:00,view,3708,electronics.audio.headphone,samsung,43.43,1017,841,0,electronics
2019-11-01 00:31:18+00:00,view,4157,furniture.bedroom.bed,NaN,151.84,263,81,0,furniture
2019-11-01 00:31:19+00:00,view,3547,NaN,NaN,20.59,1367,646,0,NaN
2019-11-01 00:31:20+00:00,view,297,electronics.smartphone,apple,1348.61,1346,520,0,electronics
2019-11-01 00:31:20+00:00,view,3702,electronics.audio.headphone,apple,180.13,260,185,0,electronics
2019-11-01 00:31:21+00:00,view,3851,NaN,xiaomi,29.58,783,556,0,NaN
2019-11-01 00:31:21+00:00,view,1632,furniture.living_room.sofa,NaN,254.81,1585,511,0,furniture
2019-11-01 00:31:22+00:00,view,899,computers.notebook,asus,1286.78,1972,1527,0,computers
2019-11-01 00:31:22+00:00,view,3144,NaN,NaN,19.69,41,902,0,NaN
2019-11-01 00:31:23+00:00,view,1149,furniture.living_room.cabinet,sv,287.01,384,1644,0,furniture
2019-11-01 00:31:23+00:00,view,3812,electronics.clocks,apple,317.67,806,1933,0,electronics
2019-11-01 00:31:23+00:00,view,1293,NaN,imperial,669.23,1710,1307,0,NaN
2019-11-01 00:31:23+00:00,view,3922,NaN,tv-shop,17.76,33,1265,0,NaN
2019-11-01 00:31:24+00:00,view,1655,furniture.living_room.sofa,NaN,437.33,670,464,0,furniture
2019-11-01 00:31:25+00:00,view,3077,NaN,NaN,547.43,1971,2139,0,NaN
2019-11-01 00:31:26+00:00,view,2881,apparel.shoes,respect,71.82,1631,1935,0,apparel
2019-11-01 00:31:27+00:00,view,134,electronics.smartphone,samsung,313.78,1117,752,0,electronics
2019-11-01 00:31:27+00:00,view,4240,electronics.telephone,nokia,94.66,867,1053,0,electronics
2019-11-01 00:31:29+00:00,view,378,electronics.smartphone,xiaomi,280.57,1704,678,0,electronics
2019-11-01 00:31:29+00:00,view,3001,NaN,NaN,81.98,1923,2052,0,NaN
2019-11-01 00:31:29+00:00,view,130,electronics.smartphone,xiaomi,178.9,1470,1173,0,electronics
2019-11-01 00:31:30+00:00,view,1700,NaN,dior,164.98,1002,400,0,NaN
2019-11-01 00:31:30+00:00,view,3377,appliances.environment.vacuum,karcher,270.28,1181,322,0,appliances
2019-11-01 00:31:31+00:00,view,2847,apparel.shoes.keds,puma,100.13,1559,895,0,apparel
2019-11-01 00:31:31+00:00,view,3363,appliances.environment.vacuum,tefal,282.89,683,550,0,appliances
2019-11-01 00:31:32+00:00,view,91,electronics.smartphone,samsung,733.61,1622,1751,0,electronics
2019-11-01 00:31:33+00:00,view,1762,electronics.video.tv,sony,329.22,389,1088,0,electronics
2019-11-01 00:31:33+00:00,view,2246,NaN,artel,152.87,581,1471,0,NaN
2019-11-01 00:31:34+00:00,view,4243,NaN,janome,212.36,345,1129,0,NaN
2019-11-01 00:31:34+00:00,view,377,electronics.smartphone,oppo,308.45,1412,247,0,electronics
2019-11-01 00:31:35+00:00,view,104,electronics.smartphone,apple,991.4,1150,1525,0,electronics
2019-11-01 00:31:35+00:00,view,264,electronics.smartphone,huawei,231.16,1477,872,0,electronics
2019-11-01 00:31:35+00:00,view,4060,auto.accessories.alarm,starline,109.66,693,1429,0,auto
2019-11-01 00:31:35+00:00,view,1938,electronics.clocks,casio,52.2,1879,2132,0,electronics
2019-11-01 00:31:35+00:00,view,3637,computers.notebook,deepcool,17.99,193,1931,0,computers
2019-11-01 00:31:35+00:00,cart,1808,electronics.video.tv,samsung,488.8,1940,1132,0,electronics
2019-11-01 00:31:36+00:00,view,4153,furniture.bedroom.bed,mibb,301.17,263,81,0,furniture
2019-11-01 00:31:36+00:00,view,2663,appliances.kitchen.refrigerators,NaN,203.29,1697,560,0,appliances
2019-11-01 00:31:36+00:00,view,3842,electronics.clocks,samsung,205.67,351,63,0,electronics
2019-11-01 00:31:36+00:00,view,2157,appliances.kitchen.hood,hansa,51.22,73,2177,0,appliances
2019-11-01 00:31:37+00:00,view,216,electronics.smartphone,samsung,128.42,1691,1695,0,electronics
2019-11-01 00:31:37+00:00,view,923,computers.notebook,acer,682.09,1051,766,0,computers
2019-11-01 00:31:37+00:00,view,415,NaN,welly,5.77,1433,1863,0,NaN
2019-11-01 00:31:38+00:00,view,1930,electronics.clocks,casio,165.26,1973,1686,0,electronics
2019-11-01 00:31:38+00:00,view,3657,appliances.kitchen.refrigerators,dometic,1407.37,1440,971,0,appliances
2019-11-01 00:31:38+00:00,view,761,NaN,powertrac,38.53,574,1184,0,NaN
2019-11-01 00:31:39+00:00,view,3980,apparel.jumper,conceptclub,22.91,1643,2176,0,apparel
2019-11-01 00:31:39+00:00,view,263,electronics.smartphone,huawei,230.93,1626,1183,0,electronics
2019-11-01 00:31:40+00:00,view,1503,NaN,gipfel,9.44,1400,1792,0,NaN
2019-11-01 00:31:40+00:00,view,231,electronics.smartphone,oppo,128.68,1270,2256,0,electronics
2019-11-01 00:31:41+00:00,view,3632,NaN,hausmann,35.78,126,1395,0,NaN
